,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
5724,13693,1735,3,11/16/2022,NAIA,Starter,3.12,3.04,12.02,,55,59,57,,,,1.68,1.76,1.91,,72,75,70,,,,,,,,,,3.08,12.02,57,72.33333333,5
5725,13694,1735,3,11/16/2022,NAIA,Starter,3.27,3.19,12.05,,56,57,58,,,,,,,,60,64,66,,,,,,,,,,3.23,12.05,57,63.33333333,4
5726,13695,1735,3,11/16/2022,NAIA,Starter,3.07,3,11.51,,55,55,54,,,,,,,,66,63,62,,,,,,,,,,3.035,11.51,54.66666667,63.66666667,4
5727,13696,1735,3,11/16/2022,NAIA,Role Player,2.96,2.94,10.92,,54,53,49,,,,,,,,71,68,63,,,,,,,,,,2.95,10.92,52,67.33333333,4
5728,13697,1735,3,11/16/2022,NAIA,Starter,3.03,2.9,11.1,,48,51,45,,,,,,,,56,59,59,,,,,,,,,,2.965,11.1,48,58,4
5729,13698,1735,3,11/16/2022,NAIA,Role Player,3.02,3,11.55,,53,61,59,,,,,,,,55,55,55,,,,,,,,,,3.01,11.55,57.66666667,55,4
5730,13699,1735,3,11/16/2022,NAIA,Role Player,3.3,3.17,12.69,,57,57,56,,,,,,,,70,70,72,,,,,,,,,,3.235,12.69,56.66666667,70.66666667,4
5731,13700,1735,3,11/16/2022,NAIA,Role Player,3.44,3.4,13.28,,47,47,49,,,,,,,,72,71,69,,,,,,,,,,3.42,13.28,47.66666667,70.66666667,4
5772,14038,1757,3,1/9/2023,NAIA,Starter,3.33,3.33,13.67,,45,45,49,,,,,,,,65,63,65,,,,,,,,,,3.33,13.67,46.33333333,64.33333333,4
5773,14041,1757,3,1/9/2023,NAIA,Starter,3.31,3.39,13.53,,61,61,59,,,,,,,,56,53,67,,,,,,,,,,3.35,13.53,60.33333333,58.66666667,4
5774,14042,1757,3,1/9/2023,NAIA,Starter,2.99,2.97,12.4,,53,54,55,,,,,,,,66,64,63,,,,,,,,,,2.98,12.4,54,64.33333333,4
5775,14043,1757,3,1/9/2023,NAIA,Starter,3.02,3,12.19,,61,62,59,,,,,,,,68,71,62,,,,,,,,,,3.01,12.19,60.66666667,67,4
5776,14044,1757,3,1/9/2023,NAIA,Starter,3.11,2.95,12.16,,58,57,57,,,,,,,,66,65,68,,,,,,,,,,3.03,12.16,57.33333333,66.33333333,4
5778,14047,1757,3,1/9/2023,NAIA,Starter,3.05,3.12,12.01,,60,64,63,,,,,,,,62,57,56,,,,,,,,,,3.085,12.01,62.33333333,58.33333333,4
5779,14048,1757,3,1/9/2023,NAIA,Starter,3.27,3.45,13.72,,51,51,52,,,,,,,,61,60,56,,,,,,,,,,3.36,13.72,51.33333333,59,4
5780,14049,1757,3,1/9/2023,NAIA,Starter,3.52,3.38,13.38,,48,49,51,,,,,,,,57,60,57,,,,,,,,,,3.45,13.38,49.33333333,58,4
5781,14050,1757,3,1/9/2023,NAIA,Starter,3.16,3.21,12.96,,56,59,58,,,,,,,,71,68,69,,,,,,,,,,3.185,12.96,57.66666667,69.33333333,4
5782,14051,1757,3,1/9/2023,NAIA,Starter,3.05,3.33,12.85,,59,59,58,,,,,,,,61,57,58,,,,,,,,,,3.19,12.85,58.66666667,58.66666667,4
5783,14052,1757,3,1/9/2023,NAIA,Starter,3.44,3.49,14.18,,54,51,54,,,,,,,,59,61,62,,,,,,,,,,3.465,14.18,53,60.66666667,4
5784,14053,1757,3,1/9/2023,NAIA,Starter,3.31,3.31,13.08,,52,54,52,,,,,,,,55,49,56,,,,,,,,,,3.31,13.08,52.66666667,53.33333333,4
5785,14054,1757,3,1/9/2023,NAIA,Starter,3.05,3.28,12.82,,55,54,56,,,,1.94,1.95,,,67,67,66,,,,,,,,,,3.165,12.82,55,66.66666667,5
5786,14056,1757,3,1/9/2023,NAIA,Starter,3.87,3.99,14.89,,55,56,56,,,,1.91,1.85,,,59,55,57,,,,,,,,,,3.93,14.89,55.66666667,57,5
5787,14057,1757,3,1/9/2023,NAIA,Starter,2.86,3.05,11.98,,58,57,61,,,,,,,,67,67,68,,,,,,,,,,2.955,11.98,58.66666667,67.33333333,4
5788,14058,1757,3,1/9/2023,NAIA,Starter,3.03,3.12,13.05,,58,57,57,,,,,,,,70,74,71,,,,,,,,,,3.075,13.05,57.33333333,71.66666667,4
5789,14059,1757,3,1/9/2023,NAIA,Starter,3.1,3.07,12.79,,57,55,58,,,,,,,,63,63,66,,,,,,,,,,3.085,12.79,56.66666667,64,4
5790,14060,1757,3,1/9/2023,NAIA,Starter,3.22,3.31,14.56,,60,60,60,,,,,,,,59,63,66,,,,,,,,,,3.265,14.56,60,62.66666667,4
5791,14061,1757,3,1/9/2023,NAIA,Starter,3.58,3.66,14.36,,55,55,55,,,,2.13,2.13,,,61,54,54,,,,,,,,,,3.62,14.36,55,56.33333333,5
5792,14062,1757,3,1/9/2023,NAIA,Starter,3.39,3.4,13.77,,53,51,50,,,,,,,,65,66,66,,,,,,,,,,3.395,13.77,51.33333333,65.66666667,4
5832,12861,1762,3,1/11/2023,NAIA,Starter,3,2.97,12.21,,59,58,59,,,,,,,,51,64,62,,,,,,,,,,2.985,12.21,58.66666667,59,4
5833,12863,1762,3,1/11/2023,NAIA,Starter,3.02,3.06,12.05,,58,61,61,,,,,,,,61,63,61,,,,,,,,,,3.04,12.05,60,61.66666667,4
5834,12864,1762,3,1/11/2023,NAIA,Starter,3.41,3.35,14.55,,53,56,56,,,,2,2.03,,,47,56,57,,,,,,,,,,3.38,14.55,55,53.33333333,5
5835,12854,1762,3,1/11/2023,NAIA,Starter,3.24,3.27,13.18,,47,49,52,,,,,,,,60,61,63,,,,,,,,,,3.255,13.18,49.33333333,61.33333333,4
5836,12851,1762,3,1/11/2023,NAIA,Starter,3.04,3.02,12.82,,55,56,58,,,,,,,,62,63,61,,,,,,,,,,3.03,12.82,56.33333333,62,4
5837,12870,1762,3,1/11/2023,NAIA,Starter,3.42,3.37,13.58,,50,52,50,,,,,,,,58,64,62,,,,,,,,,,3.395,13.58,50.66666667,61.33333333,4
5838,12858,1762,3,1/11/2023,NAIA,Starter,3.18,3.04,12.57,,59,61,62,,,,2.03,1.87,,,58,61,44,,,,,,,,,,3.11,12.57,60.66666667,54.33333333,5
5839,12860,1762,3,1/11/2023,NAIA,Starter,3.56,3.58,15.75,,59,60,56,,,,,,,,72,69,67,,,,,,,,,,3.57,15.75,58.33333333,69.33333333,4
5840,12855,1762,3,1/11/2023,NAIA,Starter,3.27,3.15,13.36,,55,58,58,,,,,,,,68,69,69,,,,,,,,,,3.21,13.36,57,68.66666667,4
5841,12856,1762,3,1/11/2023,NAIA,Starter,3.24,3.18,13.07,,57,59,57,,,,2.03,2,,,55,63,62,,,,,,,,,,3.21,13.07,57.66666667,60,5
5842,12852,1762,3,1/11/2023,NAIA,Starter,3.34,3.27,13.22,,47,51,49,,,,,,,,60,62,63,,,,,,,,,,3.305,13.22,49,61.66666667,4
5843,12857,1762,3,1/11/2023,NAIA,Starter,3.31,3.17,13.16,,56,55,55,,,,,,,,58,53,61,,,,,,,,,,3.24,13.16,55.33333333,57.33333333,4
5844,12859,1762,3,1/11/2023,NAIA,Starter,3.14,3.07,12.16,,63,61,61,,,,,,,,63,60,61,,,,,,,,,,3.105,12.16,61.66666667,61.33333333,4
5845,12862,1762,3,1/11/2023,NAIA,Starter,3.38,3.36,14.67,,50,52,53,,,,,,,,52,62,65,,,,,,,,,,3.37,14.67,51.66666667,59.66666667,4
5846,2211,1762,3,1/11/2023,NAIA,Starter,3.05,3.04,12.28,,54,54,55,,,,,,,,49,55,55,,,,,,,,,,3.045,12.28,54.33333333,53,4
5847,12867,1762,3,1/11/2023,NAIA,Starter,3.45,3.45,14.83,,47,53,50,,,,,,,,69,65,54,,,,,,,,,,3.45,14.83,50,62.66666667,4
5848,12865,1762,3,1/11/2023,NAIA,Starter,3.07,3.09,12.89,,54,56,54,,,,,,,,58,67,52,,,,,,,,,,3.08,12.89,54.66666667,59,4
5849,12848,1762,3,1/11/2023,NAIA,Starter,3.27,3.34,13.27,,53,53,52,,,,,,,,65,64,64,,,,,,,,,,3.305,13.27,52.66666667,64.33333333,4
5850,12849,1762,3,1/11/2023,NAIA,Starter,3.45,3.19,13.65,,57,56,60,,,,,,,,65,64,64,,,,,,,,,,3.32,13.65,57.66666667,64.33333333,4
5851,12853,1762,3,1/11/2023,NAIA,Starter,3.18,3.17,13.13,,55,57,57,,,,,,,,68,68,63,,,,,,,,,,3.175,13.13,56.33333333,66.33333333,4
5852,12869,1762,3,1/11/2023,NAIA,Starter,3.06,3.08,12.16,,57,58,56,,,,,,,,65,63,60,,,,,,,,,,3.07,12.16,57,62.66666667,4
5853,12868,1762,3,1/11/2023,NAIA,Starter,3.51,3.31,13.91,,56,55,54,,,,,,,,55,58,57,,,,,,,,,,3.41,13.91,55,56.66666667,4
5854,12850,1762,3,1/11/2023,NAIA,Starter,3.24,3.04,12.9,,51,54,52,,,,,,,,60,55,55,,,,,,,,,,3.14,12.9,52.33333333,56.66666667,4
